男女,市区町村コード,町丁字コード,地域階層レベル,秘匿処理,秘匿先情報,合算地域,都道府県名,市区町村名,大字・町名,字・丁目名,総数,徒歩のみ,鉄道・電車,乗合バス,勤め先・学校のバス,自家用車,ハイヤー・タクシー,オートバイ,自転車,その他,利用交通手段「不詳」
女,14118,37001,4,,,,神奈川県,横浜市都筑区,仲町台,一丁目,599,62,450,43,3,41,3,3,38,3,9
女,14118,37002,4,,,,神奈川県,横浜市都筑区,仲町台,二丁目,149,23,82,8,1,29,1,2,11,-,4
女,14118,37003,4,,,,神奈川県,横浜市都筑区,仲町台,三丁目,461,36,290,20,1,77,-,8,57,1,10
女,14118,37004,4,,,,神奈川県,横浜市都筑区,仲町台,四丁目,220,31,125,13,1,33,1,4,23,-,10
女,14118,37005,4,,,,神奈川県,横浜市都筑区,仲町台,五丁目,398,47,290,33,2,29,-,1,22,2,5
女,14118,380,2,,,,神奈川県,横浜市都筑区,二の丸,,158,17,83,14,1,38,1,2,24,1,1
女,14118,390,3,,,,神奈川県,横浜市都筑区,早渕,,959,101,467,111,7,216,3,27,201,9,16
女,14118,39001,4,,,,神奈川県,横浜市都筑区,早渕,一丁目,380,52,180,73,3,82,3,11,72,7,5
女,14118,39002,4,,,,神奈川県,横浜市都筑区,早渕,二丁目,251,25,105,19,2,65,-,9,63,1,5
女,14118,39003,4,,,,神奈川県,横浜市都筑区,早渕,三丁目,328,24,182,19,2,69,-,7,66,1,6
女,14118,400,2,,,,神奈川県,横浜市都筑区,東方町,,364,76,119,77,-,104,1,11,56,2,14
女,14118,410,2,,,,神奈川県,横浜市都筑区,東山田町,,657,55,337,78,1,128,-,32,78,9,18
女,14118,420,3,,,,神奈川県,横浜市都筑区,東山田,,1721,146,896,364,7,335,3,50,229,20,51
女,14118,42001,4,,,,神奈川県,横浜市都筑区,東山田,一丁目,373,29,207,54,1,80,-,11,37,-,7
女,14118,42002,4,,,,神奈川県,横浜市都筑区,東山田,二丁目,356,26,195,79,-,74,-,9,53,4,15
女,14118,42003,4,,,,神奈川県,横浜市都筑区,東山田,三丁目,509,45,275,66,1,85,1,11,70,12,17
女,14118,42004,4,,,,神奈川県,横浜市都筑区,東山田,四丁目,483,46,219,165,5,96,2,19,69,4,12
女,14118,440,2,,,,神奈川県,横浜市都筑区,富士見が丘,,373,26,211,45,4,69,1,8,45,5,6
女,14118,450,2,,,,神奈川県,横浜市都筑区,南山田町,,376,37,180,54,1,63,1,8,61,9,7
女,14118,460,3,,,,神奈川県,横浜市都筑区,南山田,,1701,173,965,302,4,225,1,26,289,6,39
女,14118,46001,4,,,,神奈川県,横浜市都筑区,南山田,一丁目,435,49,280,56,2,36,-,3,78,-,7
女,14118,46002,4,,,,神奈川県,横浜市都筑区,南山田,二丁目,953,103,531,205,2,130,1,11,159,2,23
女,14118,46003,4,,,,神奈川県,横浜市都筑区,南山田,三丁目,313,21,154,41,-,59,-,12,52,4,9
女,14118,470,2,,,,神奈川県,横浜市都筑区,見花山,,560,59,299,115,-,89,2,9,87,3,14
女,14118,520,2,,,,神奈川県,横浜市都筑区,平台,,245,30,117,49,1,47,-,2,51,3,-
女,14118,530,2,,,,神奈川県,横浜市都筑区,大棚西,,361,43,242,13,-,35,-,-,46,1,5
女,14118,540,2,,,,神奈川県,横浜市都筑区,あゆみが丘,,302,23,175,51,-,58,2,1,42,-,7
女,14131,-,1,,,,神奈川県,川崎市川崎区,,,40461,3902,18116,9762,595,1627,257,265,12742,265,1583
女,14131,10,3,,,,神奈川県,川崎市川崎区,中瀬,,1467,101,880,124,13,54,2,3,405,7,35
女,14131,1001,4,,,,神奈川県,川崎市川崎区,中瀬,一丁目,-,-,-,-,-,-,-,-,-,-,-
女,14131,1002,4,,,,神奈川県,川崎市川崎区,中瀬,二丁目,453,29,249,55,3,22,-,1,130,4,11
女,14131,1003,4,,,,神奈川県,川崎市川崎区,中瀬,三丁目,1014,72,631,69,10,32,2,2,275,3,24
女,14131,20,3,,,,神奈川県,川崎市川崎区,大師駅前,,1118,73,738,68,21,31,21,4,202,4,75
女,14131,2001,4,,,,神奈川県,川崎市川崎区,大師駅前,一丁目,525,41,311,28,9,6,20,2,96,2,59
女,14131,2002,4,,,,神奈川県,川崎市川崎区,大師駅前,二丁目,593,32,427,40,12,25,1,2,106,2,16
女,14131,30,3,,,,神奈川県,川崎市川崎区,川中島,,723,45,354,120,14,19,40,6,198,-,52
女,14131,3001,4,,,,神奈川県,川崎市川崎区,川中島,一丁目,491,28,254,53,8,16,35,5,130,-,35
女,14131,3002,4,,,,神奈川県,川崎市川崎区,川中島,二丁目,232,17,100,67,6,3,5,1,68,-,17
女,14131,40,2,,,,神奈川県,川崎市川崎区,伊勢町,,513,43,260,66,5,22,-,3,147,-,28
女,14131,50,3,,,,神奈川県,川崎市川崎区,藤崎,,2087,147,761,833,24,80,3,14,790,8,70
女,14131,5001,4,,,,神奈川県,川崎市川崎区,藤崎,一丁目,513,46,189,189,3,15,-,4,169,1,29
女,14131,5002,4,,,,神奈川県,川崎市川崎区,藤崎,二丁目,371,25,138,153,2,22,-,4,151,-,6
女,14131,5003,4,,,,神奈川県,川崎市川崎区,藤崎,三丁目,477,27,188,160,12,10,3,2,178,1,23
女,14131,5004,4,,,,神奈川県,川崎市川崎区,藤崎,四丁目,726,49,246,331,7,33,-,4,292,6,12
女,14131,60,3,,,,神奈川県,川崎市川崎区,観音,,982,63,302,373,14,51,6,6,400,8,44
女,14131,6001,4,,,,神奈川県,川崎市川崎区,観音,一丁目,480,37,139,172,7,27,3,2,196,5,23
女,14131,6002,4,,,,神奈川県,川崎市川崎区,観音,二丁目,502,26,163,201,7,24,3,4,204,3,21
女,14131,70,3,,,,神奈川県,川崎市川崎区,池上新町,,726,50,214,306,20,44,1,5,297,5,26
女,14131,7001,4,,,,神奈川県,川崎市川崎区,池上新町,一丁目,156,17,36,63,3,8,-,-,61,1,4
女,14131,7002,4,,,,神奈川県,川崎市川崎区,池上新町,二丁目,554,32,175,239,13,33,1,5,234,2,22
女,14131,7003,4,,,,神奈川県,川崎市川崎区,池上新町,三丁目,16,1,3,4,4,3,-,-,2,2,-
女,14131,80,2,,,,神奈川県,川崎市川崎区,四谷上町,,871,52,260,364,17,42,-,9,330,7,29
女,14131,90,2,,,,神奈川県,川崎市川崎区,四谷下町,,226,12,49,90,5,20,1,5,85,-,7
女,14131,100,2,,,,神奈川県,川崎市川崎区,大師公園,,-,-,-,-,-,-,-,-,-,-,-
女,14131,110,2,,,,神奈川県,川崎市川崎区,台町,,345,18,137,139,6,13,-,2,105,4,11
女,14131,120,3,,,,神奈川県,川崎市川崎区,昭和,,581,58,237,102,17,29,-,6,182,7,19
女,14131,12001,4,,,,神奈川県,川崎市川崎区,昭和,一丁目,181,23,77,19,7,8,-,1,62,2,4
女,14131,12002,4,,,,神奈川県,川崎市川崎区,昭和,二丁目,400,35,160,83,10,21,-,5,120,5,15
女,14131,130,2,,,,神奈川県,川崎市川崎区,出来野,,239,36,113,23,7,8,1,2,62,-,13
女,14131,140,2,,,,神奈川県,川崎市川崎区,大師本町,,303,32,181,21,3,5,-,1,75,1,9
女,14131,150,2,,,,神奈川県,川崎市川崎区,大師町,,158,22,69,16,2,5,1,-,52,2,7
女,14131,160,3,,,,神奈川県,川崎市川崎区,東門前,,682,57,387,74,9,27,-,1,168,2,26
女,14131,16001,4,,,,神奈川県,川崎市川崎区,東門前,一丁目,207,17,104,25,4,8,-,1,58,-,9
女,14131,16002,4,,,,神奈川県,川崎市川崎区,東門前,二丁目,77,12,41,4,-,4,-,-,16,-,3
女,14131,16003,4,,,,神奈川県,川崎市川崎区,東門前,三丁目,398,28,242,45,5,15,-,-,94,2,14
女,14131,170,3,,,,神奈川県,川崎市川崎区,大師河原,,638,28,427,44,11,26,3,2,146,3,12
女,14131,17001,4,,,,神奈川県,川崎市川崎区,大師河原,一丁目,194,2,137,12,4,9,-,-,43,1,5
女,14131,17002,4,,,,神奈川県,川崎市川崎区,大師河原,二丁目,444,26,290,32,7,17,3,2,103,2,7
女,14131,180,3,,,,神奈川県,川崎市川崎区,殿町,,796,72,423,59,28,34,14,4,221,4,42
女,14131,18001,4,,,,神奈川県,川崎市川崎区,殿町,一丁目,367,34,188,27,9,12,13,2,109,3,16
女,14131,18002,4,,,,神奈川県,川崎市川崎区,殿町,二丁目,221,25,108,24,4,12,-,-,79,-,4
女,14131,18003,4,合算地域あり,,190,神奈川県,川崎市川崎区,殿町,三丁目,208,13,127,8,15,10,1,2,33,1,22
女,14131,190,2,秘匿地域,18003,,神奈川県,川崎市川崎区,小島町,,X,X,X,X,X,X,X,X,X,X,X
女,14131,200,3,,,,神奈川県,川崎市川崎区,江川,,358,26,208,37,4,14,-,6,89,2,11
女,14131,20001,4,,,,神奈川県,川崎市川崎区,江川,一丁目,130,12,75,11,1,5,-,3,31,2,5
女,14131,20002,4,,,,神奈川県,川崎市川崎区,江川,二丁目,228,14,133,26,3,9,-,3,58,-,6
女,14131,210,3,,,,神奈川県,川崎市川崎区,田町,,635,75,327,54,15,38,3,6,152,6,24
女,14131,21001,4,,,,神奈川県,川崎市川崎区,田町,一丁目,64,5,30,9,3,2,1,-,18,2,3
女,14131,21002,4,,,,神奈川県,川崎市川崎区,田町,二丁目,528,68,265,43,11,32,2,5,130,4,21
女,14131,21003,4,,,,神奈川県,川崎市川崎区,田町,三丁目,43,2,32,2,1,4,-,1,4,-,-
女,14131,220,3,,,,神奈川県,川崎市川崎区,日ノ出,,298,36,136,32,5,14,-,3,94,2,9
女,14131,22001,4,,,,神奈川県,川崎市川崎区,日ノ出,一丁目,142,18,58,16,4,5,-,2,41,1,5
女,14131,22002,4,,,,神奈川県,川崎市川崎区,日ノ出,二丁目,156,18,78,16,1,9,-,1,53,1,4
女,14131,230,3,,,,神奈川県,川崎市川崎区,塩浜,,377,21,126,132,6,31,-,7,143,3,10
女,14131,23001,4,,,,神奈川県,川崎市川崎区,塩浜,一丁目,228,10,89,65,4,23,-,4,89,1,3
女,14131,23002,4,,,,神奈川県,川崎市川崎区,塩浜,二丁目,87,5,23,39,1,6,-,2,36,1,4
女,14131,23003,4,,,,神奈川県,川崎市川崎区,塩浜,三丁目,60,6,14,26,1,2,-,1,18,1,3
女,14131,23004,4,,,,神奈川県,川崎市川崎区,塩浜,四丁目,2,-,-,2,-,-,-,-,-,-,-
女,14131,240,3,,,,神奈川県,川崎市川崎区,夜光,,-,-,-,-,-,-,-,-,-,-,-
女,14131,24001,4,,,,神奈川県,川崎市川崎区,夜光,一丁目,-,-,-,-,-,-,-,-,-,-,-
女,14131,24002,4,,,,神奈川県,川崎市川崎区,夜光,二丁目,-,-,-,-,-,-,-,-,-,-,-
女,14131,24003,4,,,,神奈川県,川崎市川崎区,夜光,三丁目,-,-,-,-,-,-,-,-,-,-,-
女,14131,250,2,,,,神奈川県,川崎市川崎区,浮島町,,-,-,-,-,-,-,-,-,-,-,-
女,14131,260,2,,,,神奈川県,川崎市川崎区,千鳥町,,-,-,-,-,-,-,-,-,-,-,-
女,14131,270,2,,,,神奈川県,川崎市川崎区,水江町,,-,-,-,-,-,-,-,-,-,-,-
女,14131,280,2,,,,神奈川県,川崎市川崎区,東扇島,,-,-,-,-,-,-,-,-,-,-,-
女,14131,510,3,,,,神奈川県,川崎市川崎区,桜本,,1005,104,266,351,17,49,6,7,432,4,57
女,14131,51001,4,,,,神奈川県,川崎市川崎区,桜本,一丁目,402,36,106,136,10,28,-,3,180,-,20
女,14131,51002,4,,,,神奈川県,川崎市川崎区,桜本,二丁目,603,68,160,215,7,21,6,4,252,4,37
女,14131,520,3,,,,神奈川県,川崎市川崎区,浜町,,1034,74,303,368,12,57,8,3,464,7,36
女,14131,52001,4,,,,神奈川県,川崎市川崎区,浜町,一丁目,299,18,86,114,2,23,4,1,125,4,13
女,14131,52002,4,,,,神奈川県,川崎市川崎区,浜町,二丁目,416,28,135,152,4,15,3,1,189,3,11
女,14131,52003,4,,,,神奈川県,川崎市川崎区,浜町,三丁目,196,17,55,68,6,11,1,-,84,-,5
女,14131,52004,4,,,,神奈川県,川崎市川崎区,浜町,四丁目,123,11,27,34,-,8,-,1,66,-,7
女,14131,530,2,,,,神奈川県,川崎市川崎区,追分町,,466,60,146,192,8,16,4,1,175,3,13
女,14131,540,3,,,,神奈川県,川崎市川崎区,鋼管通,,959,115,261,333,9,53,-,14,386,9,41
女,14131,54001,4,,,,神奈川県,川崎市川崎区,鋼管通,一丁目,341,59,98,119,4,12,-,3,133,6,11
女,14131,54002,4,,,,神奈川県,川崎市川崎区,鋼管通,二丁目,257,25,55,86,2,16,-,4,110,1,18
女,14131,54003,4,,,,神奈川県,川崎市川崎区,鋼管通,三丁目,204,17,63,84,3,12,-,4,80,1,6
女,14131,54004,4,,,,神奈川県,川崎市川崎区,鋼管通,四丁目,152,13,42,41,-,13,-,3,63,1,6
女,14131,54005,4,,,,神奈川県,川崎市川崎区,鋼管通,五丁目,5,1,3,3,-,-,-,-,-,-,-
女,14131,550,2,,,,神奈川県,川崎市川崎区,田島町,,337,25,110,128,5,10,2,3,146,6,12
女,14131,560,3,,,,神奈川県,川崎市川崎区,小田栄,,1160,137,428,347,13,77,3,11,457,8,15
女,14131,56001,4,,,,神奈川県,川崎市川崎区,小田栄,一丁目,260,26,101,75,8,10,1,2,102,4,5
女,14131,56002,4,,,,神奈川県,川崎市川崎区,小田栄,二丁目,900,111,327,272,5,67,2,9,355,4,10
女,14131,570,3,,,,神奈川県,川崎市川崎区,小田,,2687,211,895,773,45,138,4,25,1180,25,85
女,14131,57001,4,,,,神奈川県,川崎市川崎区,小田,一丁目,438,24,209,108,5,16,3,3,195,2,7
女,14131,57002,4,,,,神奈川県,川崎市川崎区,小田,二丁目,468,30,161,151,8,28,-,2,203,3,14
女,14131,57003,4,,,,神奈川県,川崎市川崎区,小田,三丁目,362,25,118,83,6,14,-,3,169,5,6
女,14131,57004,4,,,,神奈川県,川崎市川崎区,小田,四丁目,429,33,128,143,6,28,-,4,188,7,22
女,14131,57005,4,,,,神奈川県,川崎市川崎区,小田,五丁目,527,48,143,129,9,26,-,6,247,5,23
女,14131,57006,4,,,,神奈川県,川崎市川崎区,小田,六丁目,255,31,78,82,8,12,-,7,95,3,10
女,14131,57007,4,,,,神奈川県,川崎市川崎区,小田,七丁目,208,20,58,77,3,14,1,-,83,-,3
女,14131,580,3,,,,神奈川県,川崎市川崎区,浅田,,1205,111,374,482,17,77,2,10,469,9,43
女,14131,58001,4,,,,神奈川県,川崎市川崎区,浅田,一丁目,261,18,90,120,4,12,-,2,105,3,10
女,14131,58002,4,,,,神奈川県,川崎市川崎区,浅田,二丁目,337,39,113,134,3,23,1,2,125,3,7
女,14131,58003,4,,,,神奈川県,川崎市川崎区,浅田,三丁目,323,39,84,121,8,14,-,3,125,1,19
女,14131,58004,4,,,,神奈川県,川崎市川崎区,浅田,四丁目,284,15,87,107,2,28,1,3,114,2,7
女,14131,590,2,,,,神奈川県,川崎市川崎区,池上町,,77,4,20,25,1,6,1,2,35,1,5
女,14131,600,2,,,,神奈川県,川崎市川崎区,浅野町,,-,-,-,-,-,-,-,-,-,-,-
女,14131,610,2,,,,神奈川県,川崎市川崎区,南渡田町,,-,-,-,-,-,-,-,-,-,-,-
女,14131,620,2,,,,神奈川県,川崎市川崎区,田辺新田,,-,-,-,-,-,-,-,-,-,-,-
女,14131,630,2,,,,神奈川県,川崎市川崎区,白石町,,4,-,1,2,-,-,-,-,3,-,-
女,14131,640,2,,,,神奈川県,川崎市川崎区,大川町,,-,-,-,-,-,-,-,-,-,-,-
女,14131,650,2,,,,神奈川県,川崎市川崎区,扇町,,3,-,1,3,-,-,-,-,1,-,-
女,14131,660,2,,,,神奈川県,川崎市川崎区,扇島,,-,-,-,-,-,-,-,-,-,-,-
女,14131,670,2,,,,神奈川県,川崎市川崎区,水面,,-,-,-,-,-,-,-,-,-,-,-
女,14131,1010,2,,,,神奈川県,川崎市川崎区,駅前本町,,66,18,44,2,1,1,-,-,-,-,2
女,14131,1020,3,,,,神奈川県,川崎市川崎区,砂子,,292,50,207,26,3,4,5,-,15,2,4
女,14131,102001,4,,,,神奈川県,川崎市川崎区,砂子,一丁目,109,23,72,11,1,1,3,-,6,2,2
女,14131,102002,4,,,,神奈川県,川崎市川崎区,砂子,二丁目,183,27,135,15,2,3,2,-,9,-,2
女,14131,1030,3,,,,神奈川県,川崎市川崎区,本町,,934,158,569,67,14,20,6,3,124,7,32
女,14131,103001,4,,,,神奈川県,川崎市川崎区,本町,一丁目,331,50,233,24,7,2,4,2,21,3,13
女,14131,103002,4,,,,神奈川県,川崎市川崎区,本町,二丁目,603,108,336,43,7,18,2,1,103,4,19
女,14131,1040,2,,,,神奈川県,川崎市川崎区,堀之内町,,158,15,119,13,1,1,-,1,11,-,8
女,14131,1050,2,,,,神奈川県,川崎市川崎区,宮本町,,206,27,134,13,4,4,-,1,18,3,8
女,14131,1060,2,,,,神奈川県,川崎市川崎区,東田町,,217,46,135,12,6,2,4,2,13,3,9
女,14131,1070,2,,,,神奈川県,川崎市川崎区,日進町,,1314,166,838,104,22,17,9,3,175,6,65
女,14131,1080,2,,,,神奈川県,川崎市川崎区,小川町,,344,53,224,26,7,2,-,5,18,6,25
女,14131,1090,2,,,,神奈川県,川崎市川崎区,南町,,506,101,293,32,4,10,3,-,50,5,33
女,14131,1100,2,,,,神奈川県,川崎市川崎区,堤根,,39,10,20,2,-,1,-,-,5,-,4
女,14131,1110,2,,,,神奈川県,川崎市川崎区,下並木,,611,57,409,66,7,17,2,1,102,2,22
女,14131,1120,3,,,,神奈川県,川崎市川崎区,池田,,559,56,338,44,8,13,3,1,131,5,17
女,14131,112001,4,,,,神奈川県,川崎市川崎区,池田,一丁目,360,38,237,25,4,8,3,-,62,5,12
女,14131,112002,4,,,,神奈川県,川崎市川崎区,池田,二丁目,199,18,101,19,4,5,-,1,69,-,5
女,14131,1130,3,,,,神奈川県,川崎市川崎区,京町,,2038,160,833,698,25,103,10,16,793,7,59
女,14131,113001,4,,,,神奈川県,川崎市川崎区,京町,一丁目,589,56,271,106,5,14,4,4,227,1,19
女,14131,113002,4,,,,神奈川県,川崎市川崎区,京町,二丁目,687,57,272,243,11,43,3,4,257,2,23
女,14131,113003,4,,,,神奈川県,川崎市川崎区,京町,三丁目,762,47,290,349,9,46,3,8,309,4,17
女,14131,1140,2,,,,神奈川県,川崎市川崎区,渡田山王町,,422,34,204,90,2,19,3,4,129,3,14
女,14131,1150,3,,,,神奈川県,川崎市川崎区,元木,,410,69,208,48,5,13,2,4,99,5,15
女,14131,115001,4,,,,神奈川県,川崎市川崎区,元木,一丁目,195,37,90,20,2,6,2,3,49,2,5
女,14131,115002,4,,,,神奈川県,川崎市川崎区,元木,二丁目,215,32,118,28,3,7,-,1,50,3,10
女,14131,1160,3,,,,神奈川県,川崎市川崎区,渡田新町,,621,45,270,149,12,17,2,4,276,7,15
女,14131,116001,4,,,,神奈川県,川崎市川崎区,渡田新町,一丁目,141,17,61,23,3,5,-,1,56,1,5
女,14131,116002,4,,,,神奈川県,川崎市川崎区,渡田新町,二丁目,174,9,84,54,4,6,1,-,68,4,3
女,14131,116003,4,,,,神奈川県,川崎市川崎区,渡田新町,三丁目,306,19,125,72,5,6,1,3,152,2,7
女,14131,1170,2,,,,神奈川県,川崎市川崎区,渡田向町,,344,37,155,60,7,13,-,2,112,3,23
女,14131,1180,3,,,,神奈川県,川崎市川崎区,渡田,,1087,102,432,369,8,40,3,9,433,2,36
女,14131,118001,4,,,,神奈川県,川崎市川崎区,渡田,一丁目,433,50,181,151,1,11,-,2,145,1,10
女,14131,118002,4,,,,神奈川県,川崎市川崎区,渡田,二丁目,256,17,108,93,1,9,-,2,113,-,8
女,14131,118003,4,,,,神奈川県,川崎市川崎区,渡田,三丁目,159,12,57,47,1,11,1,4,76,-,5
女,14131,118004,4,,,,神奈川県,川崎市川崎区,渡田,四丁目,239,23,86,78,5,9,2,1,99,1,13
女,14131,1190,2,,,,神奈川県,川崎市川崎区,大島上町,,453,39,139,163,2,19,3,2,199,5,18
女,14131,1200,2,,,,神奈川県,川崎市川崎区,渡田東町,,227,13,66,70,7,7,-,6,117,2,13
女,14131,1210,3,,,,神奈川県,川崎市川崎区,大島,,1983,196,642,780,18,67,11,15,802,14,87
女,14131,121001,4,,,,神奈川県,川崎市川崎区,大島,一丁目,459,42,152,185,3,13,3,5,193,7,13
女,14131,121002,4,,,,神奈川県,川崎市川崎区,大島,二丁目,228,19,75,88,3,11,2,1,88,1,13
女,14131,121003,4,,,,神奈川県,川崎市川崎区,大島,三丁目,476,54,134,181,4,11,1,3,189,5,30
女,14131,121004,4,,,,神奈川県,川崎市川崎区,大島,四丁目,399,37,147,159,4,20,3,2,155,-,15
女,14131,121005,4,,,,神奈川県,川崎市川崎区,大島,五丁目,421,44,134,167,4,12,2,4,177,1,16
女,14131,1220,2,,,,神奈川県,川崎市川崎区,宮前町,,319,49,185,33,9,1,17,-,36,2,32
女,14131,1230,2,,,,神奈川県,川崎市川崎区,新川通,,210,45,99,37,-,7,-,2,33,5,6
女,14131,1240,2,,,,神奈川県,川崎市川崎区,境町,,340,55,124,111,5,16,1,1,102,3,17
女,14131,1250,3,,,,神奈川県,川崎市川崎区,貝塚,,767,139,378,93,9,14,22,6,138,4,70
女,14131,125001,4,,,,神奈川県,川崎市川崎区,貝塚,一丁目,370,72,187,45,3,9,6,3,73,4,12
女,14131,125002,4,,,,神奈川県,川崎市川崎区,貝塚,二丁目,397,67,191,48,6,5,16,3,65,-,58
女,14131,1260,2,,,,神奈川県,川崎市川崎区,榎町,,413,62,234,44,5,10,17,2,68,2,35
女,14131,1270,3,,,,神奈川県,川崎市川崎区,富士見,,389,47,219,120,5,9,1,-,98,4,2
女,14131,127001,4,,,,神奈川県,川崎市川崎区,富士見,一丁目,284,41,171,69,3,7,1,-,59,3,-
女,14131,127002,4,,,,神奈川県,川崎市川崎区,富士見,二丁目,105,6,48,51,2,2,-,-,39,1,2
女,14131,1280,3,,,,神奈川県,川崎市川崎区,中島,,717,55,240,284,8,35,1,2,276,7,17
女,14131,128001,4,,,,神奈川県,川崎市川崎区,中島,一丁目,189,15,69,63,1,4,-,1,78,6,3
女,14131,128002,4,,,,神奈川県,川崎市川崎区,中島,二丁目,243,19,95,106,6,9,1,1,79,-,4
女,14131,128003,4,,,,神奈川県,川崎市川崎区,中島,三丁目,285,21,76,115,1,22,-,-,119,1,10
女,14131,1290,3,,,,神奈川県,川崎市川崎区,旭町,,517,45,249,82,9,18,3,-,168,4,16
女,14131,129001,4,,,,神奈川県,川崎市川崎区,旭町,一丁目,190,20,108,22,3,9,1,-,42,1,10
女,14131,129002,4,,,,神奈川県,川崎市川崎区,旭町,二丁目,327,25,141,60,6,9,2,-,126,3,6
女,14131,1300,2,,,,神奈川県,川崎市川崎区,港町,,898,45,715,43,9,37,3,2,110,-,13
女,14131,1310,2,,,,神奈川県,川崎市川崎区,鈴木町,,-,-,-,-,-,-,-,-,-,-,-
女,14132,-,1,,,,神奈川県,川崎市幸区,,,32798,3307,17629,6505,311,1216,50,279,8719,112,996
女,14132,2010,3,,,,神奈川県,川崎市幸区,戸手本町,,1179,121,549,224,10,40,1,9,455,4,21
女,14132,201001,4,,,,神奈川県,川崎市幸区,戸手本町,一丁目,284,21,114,99,1,12,1,2,119,-,3
女,14132,201002,4,,,,神奈川県,川崎市幸区,戸手本町,二丁目,895,100,435,125,9,28,-,7,336,4,18
女,14132,2020,2,,,,神奈川県,川崎市幸区,紺屋町,,229,20,100,83,3,12,-,3,78,1,2
女,14132,2030,2,,,,神奈川県,川崎市幸区,遠藤町,,266,27,115,90,2,13,-,3,100,2,3
女,14132,2040,2,,,,神奈川県,川崎市幸区,小向東芝町,,-,-,-,-,-,-,-,-,-,-,-
女,14132,2050,3,,,,神奈川県,川崎市幸区,小向西町,,965,103,390,421,13,51,2,7,324,8,28
女,14132,205001,4,,,,神奈川県,川崎市幸区,小向西町,一丁目,228,32,79,98,2,11,1,5,79,1,6
女,14132,205002,4,,,,神奈川県,川崎市幸区,小向西町,二丁目,93,10,34,35,1,5,-,-,44,-,-
女,14132,205003,4,,,,神奈川県,川崎市幸区,小向西町,三丁目,233,30,91,93,1,15,1,1,74,1,8
